ID,Basin_File,River_File,Basin_Path,River_Path,BOUNDING_BOX_COORDS,Lat,Lon,Area_km2
CAN_07FD011,CAN_07FD011_distributed_basin.shp,CAN_07FD011_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07FD011,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07FD011,56.53625000000001/-118.54791666666665/56.332083333333344/-118.14625000000001,56.42606062845323,-118.34181167011228,355.3767592370064
CAN_01AF007,CAN_01AF007_distributed_basin.shp,CAN_01AF007_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01AF007,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01AF007,47.45375/-67.93541666666665/47.19958333333335/-67.53708333333336,47.32188811587923,-67.71976971925322,323.83447268252183
CAN_02AB021,CAN_02AB021_distributed_basin.shp,CAN_02AB021_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02AB021,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02AB021,48.84125/-89.28625/48.559583333333336/-88.88125000000001,48.71293730908237,-89.09942062492719,406.19953842999365
CAN_02MC001,CAN_02MC001_distributed_basin.shp,CAN_02MC001_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02MC001,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02MC001,45.25375/-75.06041666666665/45.03625000000001/-74.63541666666666,45.13126330899849,-74.85120333306006,370.07125505854987
CAN_08AC001,CAN_08AC001_distributed_basin.shp,CAN_08AC001_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08AC001,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08AC001,60.29125/-136.95458333/60.01125000000001/-136.5579166666667,60.144530116703926,-136.76925503180905,381.24878622429816
USA_01550000,USA_01550000_distributed_basin.shp,USA_01550000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01550000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01550000,41.65375/-77.10708333333334/41.40708333333333/-76.76208333333334,41.53100848225845,-76.95287900371247,447.3453448679478
CAN_05LJ005,CAN_05LJ005_distributed_basin.shp,CAN_05LJ005_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05LJ005,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05LJ005,51.05208333/-100.02041666666666/50.713750000000005/-99.73708333333335,50.855372596789,-99.88643519339499,342.48914530434945
CAN_07BF009,CAN_07BF009_distributed_basin.shp,CAN_07BF009_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07BF009,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07BF009,55.76625/-116.28875/55.534583333333345/-115.71458333333335,55.64928472362241,-115.98405376173756,411.7573573186598
CAN_01BL003,CAN_01BL003_distributed_basin.shp,CAN_01BL003_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01BL003,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01BL003,47.61375/-65.51041666666666/47.39625000000001/-65.10208333333333,47.49796792098184,-65.31981389639526,372.42428688844575
CAN_07CA012,CAN_07CA012_distributed_basin.shp,CAN_07CA012_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07CA012,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07CA012,55.51625/-112.06291666666667/55.16708333/-111.53708333333336,55.387122974031165,-111.80506946656025,418.1556210085694
CAN_02GG009,CAN_02GG009_distributed_basin.shp,CAN_02GG009_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02GG009,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02GG009,43.08291667/-82.36874999999999/42.807916666666685/-81.78458333,42.9228267068645,-82.05227644204021,531.2892544362132
CAN_05CC008,CAN_05CC008_distributed_basin.shp,CAN_05CC008_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05CC008,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05CC008,52.940416666666664/-114.60291666666666/52.70875/-114.24625,52.822867252033205,-114.42902517896054,362.70512502553265
CAN_05DC011,CAN_05DC011_distributed_basin.shp,CAN_05DC011_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05DC011,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05DC011,52.35375/-116.33875/52.03708333333334/-115.99541666666667,52.21371897551326,-116.16650612152665,353.4578967774964
CAN_05BA001,CAN_05BA001_distributed_basin.shp,CAN_05BA001_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05BA001,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05BA001,51.735416666666666/-116.54375/51.40625000000001/-116.17708333,51.58635381893797,-116.35373676291418,427.9716993595605
CAN_05DF006,CAN_05DF006_distributed_basin.shp,CAN_05DF006_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05DF006,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05DF006,53.415416666666665/-113.74375/53.06625/-113.46458333333334,53.224594907997265,-113.62529800745997,356.21645105935966
CAN_05AA008,CAN_05AA008_distributed_basin.shp,CAN_05AA008_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05AA008,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05AA008,49.74958333333333/-114.67041666666665/49.51708333333334/-114.40125,49.64487996990822,-114.52941812353346,331.2054740033124
CAN_10CD004,CAN_10CD004_distributed_basin.shp,CAN_10CD004_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_10CD004,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_10CD004,58.04375/-122.89625/57.79875000000001/-122.52041666666668,57.9094294330967,-122.69227034141426,335.14624684540036
CAN_05OE009,CAN_05OE009_distributed_basin.shp,CAN_05OE009_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05OE009,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05OE009,49.559583333333336/-96.98541666666667/49.26041666666667/-96.28208333333333,49.38222655611713,-96.6188360181881,331.7627536411338
USA_01052500,USA_01052500_distributed_basin.shp,USA_01052500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01052500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01052500,45.127916666666664/-71.32625/44.83541666666667/-71.05625,44.961542325338996,-71.17096039708736,393.2712742369393
CAN_08EE020,CAN_08EE020_distributed_basin.shp,CAN_08EE020_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08EE020,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08EE020,54.73791666666666/-127.81125/54.43958333333333/-127.47041666666667,54.570152266384646,-127.62420153152755,359.4595957558346
CAN_08HA001,CAN_08HA001_distributed_basin.shp,CAN_08HA001_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08HA001,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08HA001,48.96708333333333/-124.22208333333333/48.80208333333333/-123.70125000000002,48.89424785116464,-123.94786010982608,334.4638627863228
CAN_01FB003,CAN_01FB003_distributed_basin.shp,CAN_01FB003_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01FB003,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01FB003,46.245416666666664/-61.372916666666654/46.00458333333334/-61.00875000000002,46.131318981526135,-61.16306539668566,358.98241375873675
CAN_02EA005,CAN_02EA005_distributed_basin.shp,CAN_02EA005_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02EA005,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02EA005,45.867916666666666/-79.40125/45.60625000000002/-79.08708333333334,45.74125573532366,-79.24227810721318,311.58481191411425
CAN_05AB005,CAN_05AB005_distributed_basin.shp,CAN_05AB005_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05AB005,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05AB005,50.098749999999995/-114.13541666666667/49.88125000000001/-113.71041666666667,49.991933011715425,-113.95080484447395,438.58428497747536
CAN_05JC004,CAN_05JC004_distributed_basin.shp,CAN_05JC004_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05JC004,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05JC004,50.286249999999995/-107.69791666666666/50.069583333333334/-107.34458333333333,50.1880710229208,-107.56456708408459,296.9143790971282
CAN_08MG001,CAN_08MG001_distributed_basin.shp,CAN_08MG001_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08MG001,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08MG001,49.58458333333333/-122.18125/49.28374999999999/-121.92541666666668,49.421352386405964,-122.04802005638093,381.64783234548463
CAN_07AF015,CAN_07AF015_distributed_basin.shp,CAN_07AF015_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07AF015,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07AF015,53.304583333333326/-117.71458333333332/53.02541666666668/-117.35708333,53.174145479168736,-117.5364497126853,385.7781964230151
CAN_05AC030,CAN_05AC030_distributed_basin.shp,CAN_05AC030_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05AC030,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05AC030,50.557916666666664/-113.29124999999999/50.33291666666667/-112.91291666666666,50.439597695763695,-113.12171104898468,351.36145542365193
USA_01350000,USA_01350000_distributed_basin.shp,USA_01350000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01350000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01350000,42.37958333333333/-74.49041666666666/42.11625/-74.06458333333333,42.25696982148209,-74.26775566121903,611.0275562104653
CAN_02EC018,CAN_02EC018_distributed_basin.shp,CAN_02EC018_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02EC018,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02EC018,44.27791666666666/-79.30208333333333/44.023750000000014/-79.06291666666668,44.13962221323274,-79.18140415617924,343.4216889691754
CAN_05ED002,CAN_05ED002_distributed_basin.shp,CAN_05ED002_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05ED002,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05ED002,54.23375/-111.51041666666667/53.876250000000006/-110.92041666666667,54.04070717025489,-111.16308107657956,364.80928765916013
CAN_02GC018,CAN_02GC018_distributed_basin.shp,CAN_02GC018_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02GC018,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02GC018,42.89125/-81.15791666666667/42.718750000000014/-80.79125,42.81710428508027,-80.98354759577028,289.0840291838821
CAN_08NB014,CAN_08NB014_distributed_basin.shp,CAN_08NB014_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08NB014,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08NB014,51.68875/-118.00291666666666/51.43875/-117.62291666666667,51.57067010534449,-117.8204101554373,429.18414997269633
CAN_07CE003,CAN_07CE003_distributed_basin.shp,CAN_07CE003_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07CE003,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_07CE003,56.029583333333335/-111.27791666666667/55.799583333333345/-110.88708333333335,55.926181406367355,-111.08451393299643,259.60109522146826
CAN_05OB021,CAN_05OB021_distributed_basin.shp,CAN_05OB021_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05OB021,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05OB021,49.01625/-98.59791666666666/48.721250000000005/-98.34041666666667,48.878836834631876,-98.45644546895139,271.5360224775116
CAN_02CF007,CAN_02CF007_distributed_basin.shp,CAN_02CF007_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02CF007,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02CF007,46.69958333333333/-81.20624999999998/46.54125000000001/-80.78958333333334,46.621402530096184,-80.97933823272709,288.59529640525665
CAN_10CD003,CAN_10CD003_distributed_basin.shp,CAN_10CD003_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_10CD003,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_10CD003,59.02791666666666/-123.62791666666666/58.88375/-123.12958333333334,58.953208911287234,-123.38183656639718,286.67880163918227
CAN_01AK007,CAN_01AK007_distributed_basin.shp,CAN_01AK007_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01AK007,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01AK007,46.27208333333333/-67.43791666666667/46.047083333333326/-67.20208333333335,46.14566322380614,-67.3265027180479,246.83796202727854
CAN_02FC016,CAN_02FC016_distributed_basin.shp,CAN_02FC016_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02FC016,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02FC016,44.29625/-80.79791666666667/44.12125000000002/-80.32958333333335,44.20739164529491,-80.53054816860663,312.6274404977101
CAN_05AD035,CAN_05AD035_distributed_basin.shp,CAN_05AD035_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05AD035,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05AD035,49.57041666666666/-113.22541666666666/49.376250000000006/-112.95291666666667,49.47859747108903,-113.1174409708986,220.21809819039078
CAN_08KA001,CAN_08KA001_distributed_basin.shp,CAN_08KA001_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08KA001,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08KA001,53.32625/-120.57541666666667/53.07041666666667/-120.23208333333334,53.20847642350298,-120.38720151187323,406.607297021361
CAN_02HC025,CAN_02HC025_distributed_basin.shp,CAN_02HC025_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02HC025,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02HC025,43.989583333333336/-80.02374999999999/43.81125/-79.61708333333333,43.91890872707016,-79.82672247688247,291.3898044850722
CAN_02GA038,CAN_02GA038_distributed_basin.shp,CAN_02GA038_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02GA038,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02GA038,43.71958333333333/-80.94708333333332/43.47791667/-80.72458333333334,43.59650121439876,-80.82990598493888,305.38350371230706
CAN_08NL050,CAN_08NL050_distributed_basin.shp,CAN_08NL050_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08NL050,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08NL050,49.646249999999995/-120.19624999999999/49.363749999999996/-119.90541666666667,49.49326602468216,-120.06201874907963,392.7946862629744
CAN_05BG006,CAN_05BG006_distributed_basin.shp,CAN_05BG006_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05BG006,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05BG006,51.44208333333333/-115.36208333333333/51.28125000000001/-114.83458333333334,51.368827184796885,-115.09078832224809,321.1509865938713
CAN_02HL005,CAN_02HL005_distributed_basin.shp,CAN_02HL005_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02HL005,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02HL005,44.88375/-77.68125/44.497083333333336/-77.48958333333334,44.674948099370305,-77.58393431048744,298.28007547988864
CAN_08NL070,CAN_08NL070_distributed_basin.shp,CAN_08NL070_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08NL070,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08NL070,49.212916666666665/-120.96624999999999/48.897083333333335/-120.61708333333334,49.050107570802645,-120.77285924149855,406.4600659305089
CAN_05FC002,CAN_05FC002_distributed_basin.shp,CAN_05FC002_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05FC002,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05FC002,52.52875/-112.45375/52.195416666666674/-112.15625,52.3281247334061,-112.33623089818484,271.42223954212557
CAN_05CA011,CAN_05CA011_distributed_basin.shp,CAN_05CA011_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05CA011,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05CA011,51.885416666666664/-115.06291666666665/51.725416666666675/-114.66541666666666,51.8076212784079,-114.88000164543709,275.297005274135
CAN_02FE009,CAN_02FE009_distributed_basin.shp,CAN_02FE009_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02FE009,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02FE009,43.72708333333333/-81.54208333333332/43.50791666666668/-81.20708333333334,43.63068206668013,-81.35648935484225,370.16284655385425
CAN_01FB001,CAN_01FB001_distributed_basin.shp,CAN_01FB001_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01FB001,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01FB001,46.624583333333334/-61.04458333333333/46.34791666666668/-60.727916666666694,46.48430031419763,-60.87466375697682,367.3736225105993
CAN_05MD010,CAN_05MD010_distributed_basin.shp,CAN_05MD010_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05MD010,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05MD010,51.426249999999996/-102.03708333333334/51.18208333333334/-101.75625000000001,51.30709895979752,-101.89595948520909,287.4541770458493
CAN_05OB010,CAN_05OB010_distributed_basin.shp,CAN_05OB010_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05OB010,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05OB010,49.09208333/-99.07875/48.80125000000001/-98.78791666666667,48.95180760502666,-98.93558920141848,392.8753139754246
CAN_02GD004,CAN_02GD004_distributed_basin.shp,CAN_02GD004_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02GD004,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02GD004,43.29291666666667/-81.07708333333333/43.056250000000006/-80.75958333333334,43.17173866820274,-80.92395843111335,294.0564968943316
CAN_05PB018,CAN_05PB018_distributed_basin.shp,CAN_05PB018_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05PB018,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05PB018,48.830416666666665/-91.61125/48.70458333333334/-90.70541666666668,48.77501527201016,-91.1486577304393,337.60150412344314
CAN_01AK001,CAN_01AK001_distributed_basin.shp,CAN_01AK001_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01AK001,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_01AK001,45.94624999999999/-67.49374999999999/45.722083333333345/-67.27291666666669,45.85198726860783,-67.36560453730142,232.85312915712828
CAN_08ME027,CAN_08ME027_distributed_basin.shp,CAN_08ME027_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08ME027,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08ME027,50.74541667/-123.20458333333333/50.548750000000005/-122.85708333333334,50.661821722503625,-123.02760718121844,312.6115840183191
CAN_02HC049,CAN_02HC049_distributed_basin.shp,CAN_02HC049_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02HC049,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02HC049,44.04791667/-79.27291666666667/43.83875/-79.04708333333335,43.95441856097947,-79.14463032615164,259.420804924664
CAN_02FB010,CAN_02FB010_distributed_basin.shp,CAN_02FB010_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02FB010,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_02FB010,44.61958333333333/-80.85541666666667/44.398750000000014/-80.55708333333334,44.50248058206525,-80.71847631687363,302.87354444174423
USA_01439500,USA_01439500_distributed_basin.shp,USA_01439500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01439500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_01439500,41.326249999999995/-75.22291666666666/41.07958333333333/-75.00541666666666,41.2134186717466,-75.0977188972162,312.6356071611173
CAN_08NE110,CAN_08NE110_distributed_basin.shp,CAN_08NE110_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08NE110,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08NE110,50.07958333333333/-118.50874999999999/49.875416666666666/-118.15958333333333,49.979181736745794,-118.33883321691214,285.5315812414118
CAN_08GA075,CAN_08GA075_distributed_basin.shp,CAN_08GA075_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08GA075,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_08GA075,49.85541666666667/-123.10458333333332/49.61208333333334/-122.80375,49.711608021908326,-122.93022666399501,278.00715670670326
CAN_05LG004,CAN_05LG004_distributed_basin.shp,CAN_05LG004_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05LG004,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/CAN_05LG004,52.05875/-100.93291666666667/51.89125000000001/-100.63708333333334,51.985186703131745,-100.78721552385745,222.10422990193678
